"id","label","name","city","state","stars","latitude","longitude","review_count","full_address","analytic_degree_total","analytic_degree_out","analytic_degree_in","average_stars","yelping_since","fans","votes.useful","votes.cool","votes.funny"
"ZhnXBRziSyXZHG5B3GebcA","user","Alexis","","","","","","159","",,,,"3.24","2008-06","3","97","35","25"
"EQbUugphTFemQJRf8UefrQ","user","Jerssay","","","","","","3","",,,,"3.67","2013-07","0","1","0","0"
"CvnfGCjQIuRVxQck7Mb2IQ","user","Aimee","","","","","","40","",,,,"3.77","2011-06","0","21","6","4"
"S6WsIDR_XHADNQQSWPpVKQ","user","J.","","","","","","78","",,,,"4","2009-06","2","92","28","43"
"24vtWXr8hwWvDyxlNI4m4Q","user","Jatin","","","","","","68","",,,,"3.47","2014-03","1","47","15","16"
"Nf94nnd2IwBVe5WnJWyL3A","user","Evan","","","","","","8","",,,,"4.67","2009-10","0","11","5","11"
"n3j5V4tqOB3KioGl6qOBcA","user","Katie","","","","","","152","",,,,"3.22","2012-04","24","430","254","128"
"u89M3pGQuKjIkmAPqcXdxA","user","Rolly","","","","","","28","",,,,"4.24","2011-09","3","26","11","10"
"HSVeMy27laf3reGjJ80I0A","user","Josie","","","","","","5","",,,,"1","2014-12","0","2","0","0"
"JsimV2W4h6_H6sybcPyU4Q","user","Laura","","","","","","72","",,,,"3.85","2013-03","4","119","65","48"
"nFa36vCojFflrU5A6hhwtA","user","Nicole","","","","","","33","",,,,"4.32","2011-04","0","29","8","6"
"hkmAFau_zjsfJJGOhqDp-g","user","Alice","","","","","","280","",,,,"3.25","2014-09","31","664","517","397"
"HMMm7LFFEOoMMonk32mEhg","user","Rich","","","","","","102","",,,,"3.99","2008-07","3","148","85","67"
"7ro1xuMDbeo8sGlQXcJTLg","user","Abbe","","","","","","574","",,,,"3.84","2006-11","39","1505","1057","831"
"mp7uC1cAmHb8YeHCB9FGjA","user","Tricia","","","","","","35","",,,,"4.54","2013-09","0","9","3","2"
"E2SaT4lWwwRK-woCmAteGw","user","Heather","","","","","","212","",,,,"3.63","2008-10","8","384","107","98"
"Jzla1XE7_BIgoEZgplPOpQ","user","Kenneth","","","","","","21","",,,,"4.62","2013-06","4","105","91","62"
"eyJjNRcsxpDfY5sxr6_MLw","user","Avery","","","","","","25","",,,,"3.96","2010-08","3","36","21","12"
"TZDNCvR2UgEWpmXdPwMJ6A","user","Andrea","","","","","","7","",,,,"3.43","2016-01","0","3","0","1"
"I6LXn8F5TtJmZQLZ8C8JGQ","user","N","","","","","","60","",,,,"3.16","2013-12","2","64","7","45"
"nkewWtF4iC3S0znWrCDGUg","user","The Real","","","","","","4","",,,,"2.5","2014-11","0","1","0","0"
"EKfSi8MnYBWvoNvGCoUM0w","user","Angela","","","","","","103","",,,,"4.02","2008-04","3","120","46","36"
"Yq2MVrGxHvmo61OPmRrrOg","user","Jamie","","","","","","18","",,,,"4.06","2009-09","0","16","2","1"
"7Z38A99dUsWuj5xOV19SHA","user","Alan","","","","","","375","",,,,"4.1","2009-02","49","1320","922","866"
"txBBSy9FVltRXql9Nr_kxQ","user","Alejandra","","","","","","2","",,,,"1","2013-11","0","1","0","0"
"zp9yGTsCOaMZZKcTemRUgg","user","Liana","","","","","","3","",,,,"2.33","2015-01","0","8","0","3"
"G27DLlX0YNyd-YumwEe1FQ","user","Mrs.","","","","","","120","",,,,"3.65","2010-10","2","141","25","41"
"RAMl7CCLC_CUjAV75vhkUA","user","Helen","","","","","","7","",,,,"3.71","2007-11","0","3","1","2"
"7lyD5Bw7oSWki2VjlCfP6g","user","Jason","","","","","","22","",,,,"3.95","2011-10","1","57","49","53"
"n1acnn9Z4EAFTa7XHByeuw","user","Brandon","","","","","","3","",,,,"4","2015-04","0","4","0","0"
"g44n0xwU4A7fOUVhYs0duQ","user","Ricky","","","","","","4","",,,,"2.67","2015-05","0","2","0","0"
"9lo5EtOfzFM0_Y3Jp5Xhqg","user","Treena","","","","","","73","",,,,"3.99","2014-02","1","33","14","5"
"z59-35mm9ywQPG0ommyqCw","user","Nessa","","","","","","82","",,,,"3.87","2013-02","2","133","66","48"
"_reH52AVgiYcovlzi9kLPA","user","Gloria","","","","","","10","",,,,"4.5","2013-03","0","13","2","2"
"YYktZnGjs18fRKhIjnWx0w","user","Oh","","","","","","8","",,,,"4.38","2014-11","0","4","0","0"
"a8uYsgs3va-qM2AUiWfpvA","user","Adam","","","","","","234","",,,,"3.84","2009-10","4","162","48","57"
"HZROTj6crI4dY4j3UDUSzA","user","John","","","","","","11","",,,,"2.5","2009-11","0","2","1","1"
"ml8eHuKFllmHV9YCOHArsA","user","Ryan","","","","","","173","",,,,"4.03","2011-04","16","522","245","189"
"A4cy7VkTqEUBZCEFDnIZug","user","Jimm","","","","","","6","",,,,"4.6","2013-12","0","2","2","1"
"_N-DeS909pOyryxC0mMAjw","user","Kevin","","","","","","172","",,,,"3.85","2010-06","4","243","83","85"
"I4h7yJbHEUgoJxK9jXO3dw","user","Grecia","","","","","","11","",,,,"4.45","2014-02","0","16","9","4"
"EPaF_suHhtBljGTs19j47Q","user","Amy","","","","","","780","",,,,"3.77","2010-05","15","574","312","196"
"ikXuOO_kiAnN_ZSze2YPBg","user","Alicia","","","","","","120","",,,,"4.37","2014-02","7","32","14","13"
"yQO6VkPeSEScs0xGkANSLg","user","David","","","","","","38","",,,,"2.72","2008-11","3","83","18","25"
"v1C5FQc5j54cEmUkXVVrrg","user","Jaimee","","","","","","53","",,,,"3.43","2007-01","0","47","21","22"
"g9A9krUcmPuO3Uv8WnGP4A","user","Karen","","","","","","22","",,,,"3.61","2009-10","1","37","7","13"
"zJJCbqGsAKA32hgMfG-RQw","user","Mayumi","","","","","","41","",,,,"4.07","2008-04","5","105","61","52"
"5TTyU0dtNB3TN5_UyE4Kpw","user","Simon","","","","","","37","",,,,"3.62","2006-08","0","25","12","8"
"jNRH9tUipS0E0DVtzIAqLg","user","Rina","","","","","","17","",,,,"4.18","2011-01","3","35","11","11"
"_47jJ24BeqnVtbYGFsJ5-w","user","Amy","","","","","","3","",,,,"4.67","2014-07","0","1","0","0"
"XjpBes5T7GwW0BdF7QT3Kw","user","Kelly","","","","","","55","",,,,"3.47","2010-06","1","81","5","7"
"UelFBYniTMHcH8bWCNdnvQ","user","Brian","","","","","","6","",,,,"4.83","2013-04","0","6","0","0"
"d6JUsBmDiE8cIv8Bc6bR5w","user","Bob","","","","","","117","",,,,"4.33","2011-05","3","115","70","65"
"jUMavejeY959mqMhr-vcgA","user","Cali","","","","","","230","",,,,"3.57","2009-01","17","307","121","109"
"jNzca4g_0Z8nUa2l1nCwKg","user","Janet","","","","","","1","",,,,"4","2015-03","0","0","0","0"
"OdES1Wp8EZMHiirCPB7dOQ","user","Eric","","","","","","10","",,,,"3","2013-04","0","2","0","0"
"v3nLr8yAC980Xc0ucrIRNQ","user","mario","","","","","","12","",,,,"4.17","2007-12","0","12","1","2"
"NfHxV49mtVRq8enjdq1CeQ","business","Samantha","Pittsburgh","PA","4.5","40.492457","-79.863376","199","238 Freeport Rd Pittsburgh, PA 15238",,,,"3.91","2008-11","26","660","369","305"
"fYnhdTuQ33ZZPTEdmM-oEg","user","Al","","","","","","23","",,,,"3.3","2011-08","0","26","13","1"
"qnl__d1WnlqzVelGrBk4iQ","user","tina","","","","","","220","",,,,"3.57","2006-10","7","373","118","81"
"vrA7yUDxYXJOpx5xLdScUw","user","Cindy","","","","","","33","",,,,"3.79","2011-04","0","14","4","3"
"KO2mWW785Emrb_USfGb-cA","user","Kathy","","","","","","4","",,,,"1","2014-06","0","4","0","1"
"9Tszp0zQVOqU7_ut-hI-cQ","user","Brandon","","","","","","8","",,,,"3.88","2012-01","0","3","1","2"
"z-X-cAwVB1wIsAJnxpwr7g","user","Peggy","","","","","","187","",,,,"3.74","2007-12","10","248","96","115"
"02mA_muC-5A_Oe_tv8tg0g","user","Mark","","","","","","56","",,,,"3.77","2008-09","0","66","46","30"
"Ai2wKOiWUysRIuboxBAvgg","user","Jackie","","","","","","101","",,,,"4.19","2010-03","5","122","55","38"
"ix-4kv2v1d52skXPjei8UA","user","Lizzy","","","","","","19","",,,,"3.89","2014-01","0","2","0","0"
"J_P7SUFu8WFq6GE4OQgqoA","user","Michael","","","","","","23","",,,,"3.67","2012-01","0","7","1","1"
"vFyoKM5nvm3kRpmoE6By8Q","user","Willow","","","","","","21","",,,,"3.38","2011-05","1","6","2","4"
"ybfwZDgSWLEedvamawGRJQ","user","Wendy","","","","","","11","",,,,"3.36","2010-08","0","12","6","3"
"vDpNMIiwVIBmO8kbucC7oQ","user","Bryan","","","","","","148","",,,,"3.97","2010-04","6","207","78","27"
"RdKgYHJfOX-GNIX2N_lkhg","user","Sara","","","","","","160","",,,,"3.54","2007-03","4","356","141","159"
"-7yF42k0CcJhtPw51oaOqQ","business","Bellagio Hotel","Las Vegas","NV","4","36.1120238","-115.1745933","2270","Bellagio Las Vegas 3600 S Las Vegas Blvd The Strip Las Vegas, NV 89109",1970,0,1970,"","","","","",""
"5_33LidmtnpTwadGELmRpw","user","B","","","","","","5","",,,,"4.6","2015-10","0","1","0","0"
"-c0ue0UQXYpKnfTO0qn9Yg","user","Gavin","","","","","","32","",,,,"4.76","2009-04","0","16","9","1"
"Z0Q5ZAZX_mDRVci53IMrEA","user","Gus","","","","","","14","",,,,"3.92","2016-04","0","3","1","0"
"4xGnE5N_H6Z9ATu4vMjdiw","user","Todd","","","","","","31","",,,,"3.21","2009-08","0","48","11","7"
"jdP_qK6pEfc1XCRnEhlIPA","user","Katie","","","","","","608","",,,,"3.97","2010-02","45","1063","916","535"
"fx-ZNHLchP7To0MCNUoV7w","user","Jeff","","","","","","35","",,,,"3.74","2012-06","0","18","4","1"
"MnDHJvePh4cWMrBgOp0_Ig","user","Preston","","","","","","178","",,,,"4.19","2013-02","9","687","622","412"
"sKjhyw1gTS0yrc6iyLK7iw","user","Roman","","","","","","15","",,,,"4.09","2016-05","0","1","1","0"
"Tn2nZlJczNeR1TSYhUidgg","user","Jane","","","","","","12","",,,,"2.2","2013-05","0","14","1","0"
"X6mRdYV0iwWwC6PKtk4gdA","user","Maivy","","","","","","73","",,,,"3.69","2009-07","3","109","52","35"
"f8LTSe-dO_giyJ2694Zk9A","user","Megan","","","","","","192","",,,,"3.42","2011-03","16","574","377","353"
"XfQ_R-Re20aG5HEpiGCWXQ","user","Christy","","","","","","123","",,,,"3.31","2010-11","1","50","9","10"
"ltGh04bjEBhwItWVVG7UJg","user","Shirley","","","","","","104","",,,,"3.31","2011-08","6","152","37","58"
"z3SyT8blMIhsZNvKJgKcRA","business","Caesars Palace Las Vegas Hotel & Casino","Las Vegas","NV","3.5","36.116765","-115.174595","1952","Caesars Palace Las Vegas Hotel And Casino 3570 Las Vegas Boulevard South The Strip Las Vegas, NV 89109",1730,0,1730,"","","","","",""
"ijuFTHtj7Zvyt1_XReOK8Q","user","Marissa","","","","","","363","",,,,"4.22","2007-11","28","759","552","321"
"VqRPH3NqAa59WATom5g6qA","user","Meagan","","","","","","17","",,,,"4.63","2012-04","0","10","3","2"
"5LBowfIh19Z25enwHJFWNg","user","Jonathan","","","","","","16","",,,,"3.75","2010-04","0","32","13","15"
"GavM2jOXkhO-ryTvoR2v3A","user","J","","","","","","3","",,,,"3.33","2014-07","0","6","0","0"
"au54AtXpNF9TBEbpZCgtjg","user","Lucy","","","","","","46","",,,,"3.65","2012-01","2","61","35","34"
"XA4Voua_BiIZwfctyJp8nA","user","Mike","","","","","","165","",,,,"3.77","2008-08","2","113","46","41"
"HFhoO4DY_vb8CFWBd84xJA","user","George","","","","","","6","",,,,"4.33","2016-05","0","0","0","0"
"AFFpBXjNlKzqsctfJ7O_AA","user","Scott","","","","","","134","",,,,"3.47","2009-10","2","195","41","68"
"j396eZa4WpXl3MJa1B9HFQ","user","Alexandra","","","","","","3","",,,,"4.67","2015-09","0","0","0","0"
"GWF4bAwP7ZamnW8SerI2MQ","user","Joshua","","","","","","101","",,,,"3.84","2015-05","7","43","17","14"
"TfeZSlqh6RLRPhXYlyTR-Q","user","George","","","","","","26","",,,,"2.56","2010-09","1","52","4","7"
"bcjsPIrWKCbcQZosgA39jA","user","Erica","","","","","","36","",,,,"4.41","2013-08","1","32","19","11"
"lTR9GsUJ8iJqH6yh-51cmg","user","Louisa","","","","","","798","",,,,"3.51","2007-07","41","2403","1237","1016"
"IDVYzJJCjk_FmoIlIDuPsA","user","Margaret","","","","","","42","",,,,"4.24","2012-07","0","13","5","4"
"qLFQOOkxF7RikbXBrmKIig","user","Jhunelyn","","","","","","75","",,,,"3.91","2011-10","10","365","260","206"
"93YuNeaJyB9dtlkPEQWTeQ","user","Gerd","","","","","","5","",,,,"3.6","2014-06","0","0","0","0"
"SzxZA3zY-WPocHgA7Fp7iQ","user","Elise","","","","","","4","",,,,"4.25","2016-03","0","0","0","0"
"x4rpXpbdqhpB4GS-SLw-2g","user","George","","","","","","113","",,,,"3.42","2010-12","6","99","28","37"
"lnb7c078OAdC44Y4qdowfQ","user","Sepi","","","","","","12","",,,,"4.6","2012-01","0","7","3","3"
"c8qa0sBEN2EF-aWjQA_cqw","user","Michael","","","","","","16","",,,,"3.56","2013-06","0","9","0","0"
"5hsoOSfBFYGD06MTkkf_DA","user","Carlo","","","","","","76","",,,,"3.99","2014-04","7","995","680","307"
"HxauNlJg-Ep7WZUnHtz5dA","user","Supul","","","","","","83","",,,,"3.68","2011-01","1","100","35","25"
"b2GXDZPW_eppSQfDarDNHg","user","Erica","","","","","","428","",,,,"3.57","2006-08","73","1734","1237","832"
"AVdQgQdjglLsGSe4b_jJmg","user","Wanda","","","","","","58","",,,,"3.9","2011-12","0","25","11","5"
"pKX78V3m-OoQ9NMCbHDqyw","user","Omar","","","","","","6","",,,,"4.29","2010-02","0","2","0","0"
"fmGFp4b7sGvDcBiyw25v2g","user","Mary","","","","","","57","",,,,"4.04","2007-02","7","142","76","64"
"6xE67ojFNRPtYYOkpavIlA","user","aob","","","","","","5","",,,,"4.4","2009-10","0","15","0","0"
"DfLoud0VM7TZJaRp7HtRcA","user","Sherry","","","","","","468","",,,,"4.22","2010-02","92","2489","2064","1686"
"5_AC861hJKjMaiA4mC5oQw","user","C","","","","","","20","",,,,"4.35","2009-10","1","9","4","1"
"w9VtG04ux2udxWZbcvbclg","user","Shane","","","","","","174","",,,,"4.2","2014-09","1","142","50","40"
"9Nw-VOjVIANFTwHKuiZufQ","user","Maggie","","","","","","5","",,,,"5","2015-05","0","0","1","0"
"UBqDE3zOMe0ljZn4CsCJvg","user","Varun","","","","","","53","",,,,"3.79","2014-08","0","41","25","13"
"ZlGDRgIpqs0YSvuh9-sgHA","user","Jay","","","","","","91","",,,,"3.77","2008-05","1","176","51","83"
"uZZIokA_aBxcOxrqJakwuQ","user","Shawn","","","","","","23","",,,,"4.08","2013-05","1","43","8","5"
"R_vh1hGS9NkiyMnCWo5nAg","user","Edgar","","","","","","29","",,,,"3.07","2012-08","0","28","12","13"
"5Lgv2F68XfcaUdpUaBzXtQ","user","D'Atra","","","","","","24","",,,,"3.58","2015-05","0","4","1","4"
"YXweXU6SRVzkCLhfd7R0nA","user","Mia","","","","","","183","",,,,"3.58","2006-02","10","250","109","155"
"CeIfQpaMK5eB28E-hCgwLw","user","Au","","","","","","41","",,,,"4.02","2010-09","0","53","12","13"
"CW9oMNf9pPbGIpahg6Q-sQ","user","Joe","","","","","","6","",,,,"3.33","2013-07","0","1","1","0"
"HsS6PDymaGsQAWZCv8BSwg","user","Nicole","","","","","","1","",,,,"5","2010-08","0","0","0","0"
"GoLYyrPnFdUGjbRHMXOCHg","user","Lynne","","","","","","10","",,,,"4.8","2015-04","0","2","0","0"
"iH3VNydyZoEP-D-5vVjM9Q","user","Shaz","","","","","","34","",,,,"4.21","2015-01","2","14","10","7"
"K8Pi0j1HqhMIKkRcLf0YbQ","user","Allison","","","","","","51","",,,,"3.93","2009-12","1","67","22","17"
"YNCOx1bPtDK2L8ghmIl63Q","user","Jodi","","","","","","77","",,,,"3.16","2011-04","0","51","6","11"
"5pqj24r1tWW28-tZorYScg","user","Gina","","","","","","398","",,,,"3.46","2008-06","51","1081","631","725"
"qP87GS4kMvjj4V0dMp7nbA","user","Tom","","","","","","28","",,,,"4.21","2005-03","1","21","14","6"
"mwbpjCuUK_7LcmcvviT19g","user","Becky","","","","","","155","",,,,"3.75","2012-06","6","187","77","46"
"5XfAUaix9pBTgreBG79I9Q","user","Morgan","","","","","","119","",,,,"4.09","2010-11","5","163","55","27"
"uaFzQ9r7RQfzU2vme8FgFQ","user","Christoph","","","","","","203","",,,,"3.94","2009-02","9","444","337","306"
"zmkIqFY8nlB8ZW2AQ6qXiQ","user","Eating","","","","","","66","",,,,"3.73","2009-10","1","119","44","31"
"M_v6YaQreU00t2EK1cgDhw","user","Ali","","","","","","8","",,,,"4.38","2011-03","2","8","0","6"
"FuUs0b2Bif06_oNwVxBgng","user","Mia","","","","","","7","",,,,"5","2013-12","0","8","0","0"
"BgwC7PSkzDm1wnc1VOdJfA","user","Eric","","","","","","9","",,,,"4.33","2016-01","0","1","0","0"
"0WOrxNu-SKPWB3Tygibtww","user","KayLeeJ","","","","","","7","",,,,"4.33","2015-12","0","0","0","1"
"yMh8_u_2tu6W3gVcKMEzrQ","user","Trevor","","","","","","37","",,,,"4.19","2013-09","1","13","4","7"
"6yGm4dbmGlbQ6kQa8mfHhQ","user","Jenevive","","","","","","9","",,,,"3.56","2009-05","0","6","6","6"
"jz5yxyXO7vt8AqFwzWBx1Q","user","Pedro","","","","","","11","",,,,"4.36","2010-03","1","8","2","1"
"SqCf1fI9_1rNIl5qx501MQ","user","Dr SexTalk","","","","","","31","",,,,"4","2009-06","1","39","14","13"
"NTM5WOmsXFtyTBAcKKpS9g","user","X","","","","","","72","",,,,"4.41","2011-09","0","65","16","14"
"gUXfVNgnNF9WU73T-d-FKQ","user","Lisa","","","","","","111","",,,,"4.34","2009-06","6","129","47","28"
"GJrGPKF2xxB06Es6aH1VWg","user","Randy","","","","","","1970","",,,,"3.81","2011-01","504","18870","14719","11697"
"QYIiCcl2VpITO0U5npkQFw","user","Lyla","","","","","","667","",,,,"4.36","2013-10","90","11329","10868","8069"
"BN2v2yHYwMAU3zgIAWcw9w","user","Brittany","","","","","","4","",,,,"5","2013-10","0","0","0","0"
"05feZk2E2ph4SjzXaRtHaw","user","Shauna","","","","","","8","",,,,"4.38","2010-07","0","13","5","1"
"o5XFz5kf7egnoa2PA-53oA","user","Valerie","","","","","","76","",,,,"3.84","2011-08","0","44","13","8"
"-cH3iW5IAU-AsFr4MMwq_Q","user","Vic","","","","","","1","",,,,"4","2013-02","0","0","0","0"
"neaeG2xYNee9XXpg4d2qMw","user","Kate","","","","","","2","",,,,"1","2015-03","0","0","0","1"
"P6l0TrhxGc2cLrd1iC0S_A","user","Joseph","","","","","","9","",,,,"4.11","2013-07","0","1","1","1"
"9aopoMdaOVkVMKTHNPdUUw","user","Brian","","","","","","893","",,,,"3.63","2009-10","38","3028","1973","1528"
"cgMqXAgrXwD914xAbCVhdQ","user","Jerry","","","","","","9","",,,,"4.67","2009-04","2","5","3","2"
"7VWS9mTdSKg7Vg0R8gbh1Q","user","Bill","","","","","","5","",,,,"3.4","2007-09","0","1","0","1"
"J2L8E6dYS66cKkV6SHujuA","user","Aaron","","","","","","29","",,,,"3.46","2008-08","0","54","25","27"
"fqvejhp_MdWmesZ02jSB4w","user","Aaron","","","","","","49","",,,,"4.52","2010-10","0","38","28","19"
"OCo04yEBvv_lP_LrmhOdDA","user","Kaleb","","","","","","57","",,,,"3.64","2013-03","2","56","30","41"
"CYvEnSDUmrtWBxFF4IWdKw","user","Francey","","","","","","10","",,,,"4.2","2012-03","0","12","11","10"
"paI3OQS7M8_e1V48o23d5Q","user","Matthew","","","","","","30","",,,,"3.38","2009-10","0","19","1","4"
"ZCHQYlxqPRdc5AhusH9B8g","user","Lukia","","","","","","5","",,,,"2.6","2011-01","0","4","1","0"
"HDUTZoxQflCrX9pW5hxwGw","user","Holly","","","","","","5","",,,,"4.75","2011-08","0","3","1","0"
"Br9jWzfCbn3AVdUek9UuKQ","user","Jeff","","","","","","430","",,,,"3.88","2010-01","11","835","220","279"
"y_Hp_yAOSwvslkmRoOhVdw","user","Meyre","","","","","","11","",,,,"3.88","2015-06","0","3","3","1"
"K6mp48Gtm9ywD9sU3hWDJQ","user","Erica","","","","","","46","",,,,"3.83","2011-07","5","43","14","9"
"t1LwJy_Xr6N2gRYGltn64w","user","M","","","","","","5","",,,,"3.8","2014-10","1","10","1","2"
"b9LjSQrspWWJSkrJLCQCuA","user","Suzi","","","","","","28","",,,,"4.61","2014-07","1","9","7","4"
"1HGPIlOKLdQhgetMTrnluQ","user","Angela","","","","","","19","",,,,"4","2011-07","0","8","3","2"
"KjIGs0W4XhFD1nZYN9PCkQ","user","Devon","","","","","","5","",,,,"4.75","2016-02","0","2","0","0"
"Y1hyrDbmmZKs4KGdLZSkZw","user","Santi","","","","","","8","",,,,"3.5","2010-03","0","0","0","0"
"df8Xa6k20387pjRjdItZTg","user","Lee","","","","","","502","",,,,"3.68","2008-06","71","3152","2485","2367"
"S5zDAjR2JDPU6ZLWwVTJ3A","user","Carol","","","","","","20","",,,,"4.23","2009-01","0","13","5","2"
"xrRWUQ_UJ2SBhMBW0uMkDA","user","Justina","","","","","","4","",,,,"4","2014-03","0","0","2","0"
"QV5h0AFxmZ5h7ZbZvRbYHw","user","Sergio","","","","","","4","",,,,"3","2011-03","1","2","0","4"
"_xomCow34xRj_pFfGpf1Tw","user","Tom","","","","","","1","",,,,"2","2014-01","0","0","0","0"
"EZBagXWj_xw2N3FtyZ093Q","user","Eric","","","","","","112","",,,,"3.47","2009-11","3","85","37","108"
"PDsKT2szpyp5JoOyfRzQKg","user","Shiva","","","","","","288","",,,,"3.74","2009-09","16","296","142","119"
"0x7CcPBSLRtzoH87NWU07Q","user","Dan","","","","","","218","",,,,"3.6","2012-04","3","154","40","35"
"FSSbf4a0i3J_vSpju2PYAA","user","Terri","","","","","","2","",,,,"2","2015-05","0","0","0","0"
"Vjpk9yYoWvCi_c5cMdwgbg","user","Jonathan","","","","","","56","",,,,"3.86","2010-01","5","87","67","91"
"S9W-obu91VXlBIjxs9mU5Q","user","Nita","","","","","","17","",,,,"3.61","2010-02","0","20","5","3"
"A7zuXEnwb2uuGhy1dELogg","user","Kelli","","","","","","6","",,,,"2.5","2015-09","0","2","0","1"
"3wlBpEruoAVEKTFwEhwsrg","user","anjou","","","","","","269","",,,,"3.96","2006-08","16","741","576","719"
"QioeAlCLZFPAfEFCxI78hw","user","Curtis","","","","","","20","",,,,"3.25","2014-02","0","11","1","4"
"dB7-x4PxV7V1NfKajY4itA","user","Alfonso","","","","","","14","",,,,"3.43","2011-05","1","0","2","2"
"B23QiOXgRdYv9Rq3w5PddA","user","A","","","","","","392","",,,,"3.87","2009-04","5","242","87","76"
"3seMgktllKZMzBMfyuzx5A","user","Chris","","","","","","86","",,,,"4.49","2011-03","2","76","22","13"
"IXfMXfzTsDbhuIdoW0ptjw","user","Rick","","","","","","31","",,,,"2.66","2008-05","1","54","6","10"
"zcDQ2NctZgPMGTMnZfSxzA","user","Natalya","","","","","","13","",,,,"4.54","2014-06","0","11","3","0"
"3VKi1Lm98Tg4Jj6VnvEh3Q","user","Jeff","","","","","","183","",,,,"3.44","2008-02","3","210","89","80"
"KwsARi2ajm7ChcfejZEU7A","user","stevenson","","","","","","17","",,,,"3.29","2010-03","2","19","5","24"
"qwO8m3MeN35-aXwDk4LWIQ","user","Melissa","","","","","","1","",,,,"4","2011-08","0","0","0","0"
"xzbExZCi7ENhL4ToEqDTXg","user","Melissa","","","","","","106","",,,,"3.87","2011-07","1","273","43","43"
"2DqY06XCHZGiIjD4z0dTgg","user","Erik","","","","","","4","",,,,"4.75","2014-10","0","9","0","0"
"A89Q9dETkUpE5iTCgpXIdg","user","Jodie","","","","","","12","",,,,"3.92","2010-12","2","41","16","6"
"uw1GRshwVGssjXcKvbrOmg","user","Tamara","","","","","","124","",,,,"3.87","2006-12","11","376","242","114"
"CBpeULj2jL3FWajF_8PMnw","user","L","","","","","","4","",,,,"4.2","2013-11","0","1","0","0"
"NPGgfQS-nMI1tEF1OrwzNw","user","Chazz","","","","","","89","",,,,"3.47","2011-05","1","71","21","80"
"BykA_q9ry--2TXXXOLm3tA","user","Stewart","","","","","","10","",,,,"4.3","2014-02","0","3","3","0"
"ooQJf9t7mp9LWxqjehxXfw","user","Nicole","","","","","","54","",,,,"4.16","2009-08","8","139","34","31"
"Lypyz-S6lXzvPjrn3XE9EA","user","Michele","","","","","","3","",,,,"4","2016-05","0","0","0","1"
"qsRNxnsTbVL1ea83m-jY4Q","user","Robin","","","","","","22","",,,,"3.71","2011-12","0","7","5","3"
"VfDuJS23CzaGplDYbgGe6w","user","Evil","","","","","","38","",,,,"4.03","2013-06","1","51","13","11"
"32I7moHYL0wYD-wiOnLWAw","user","Jimmy","","","","","","17","",,,,"3.88","2008-07","0","11","3","1"
"Jd05GJcujxF1tBwzrWKu1w","user","Whitney","","","","","","13","",,,,"3.93","2014-11","0","4","2","0"
"C9iB4aGuUH_Xrv-4tzYUSQ","user","Candace","","","","","","104","",,,,"3.92","2013-01","10","144","66","49"
"3LHDoOegmvsuQjgB_uPh2w","user","Mary","","","","","","116","",,,,"4.39","2010-04","4","237","64","65"
"HjXI6jd9YQy7TwPEgJyd0g","user","Matheau","","","","","","19","",,,,"4.63","2012-12","0","4","2","5"
"B5u4bkLIKle4AKmSjXtMzA","user","Sara","","","","","","13","",,,,"3.54","2010-06","2","16","2","0"
"Tb6pRz2cWZKN2XMvLTGvlA","user","Kristina","","","","","","129","",,,,"3.93","2009-01","30","106","33","29"
"MbQqdCigmYbxH9Art0EtuQ","user","Michelle","","","","","","30","",,,,"4.06","2009-04","32","102","48","28"
"0AkjwK-uTi6GSULdjeflaw","user","Beth","","","","","","6","",,,,"2.67","2011-12","0","5","0","0"
"r_jXTBIL3iFDR-TywCGR4A","user","Priscilla","","","","","","150","",,,,"3.58","2010-10","2","175","59","178"
"VKiWDL608wBRQtk05ts59g","user","Dan","","","","","","98","",,,,"3.44","2005-11","8","337","115","99"
"v6sIrrabzMwfF-wgYV32BA","user","Gin","","","","","","27","",,,,"3.61","2013-06","2","25","2","0"
"rSKOHQi-NByjMIsul9WDLQ","user","Ty","","","","","","40","",,,,"3.63","2011-04","0","20","7","13"
"t3b_yOg0rvCJmfNpxKbGqw","user","JoKr","","","","","","26","",,,,"3.5","2007-02","0","10","6","2"
"z2syOs-sM7IgKtds57FkQg","user","Maureen","","","","","","10","",,,,"3.4","2009-01","0","18","3","5"
"x1KRVal2G23wtcXa2oc8Rg","user","Jenson","","","","","","8","",,,,"4","2009-06","0","22","5","3"
"rKp4kSkdcv3cpigyhK3J9Q","user","Danielle","","","","","","19","",,,,"4.16","2014-10","0","11","3","2"
"He2K5rZceWrOf8ShpeX23g","user","Michael","","","","","","61","",,,,"3.6","2012-11","7","586","504","465"
"dTeLsuZml0ew8G9rxH6Ufw","user","Michael","","","","","","394","",,,,"3.73","2011-11","15","501","201","146"
"mLIK0NNalKRrzMFSBYFlwQ","user","Tricia","","","","","","20","",,,,"2.65","2013-03","2","15","2","4"
"LKnsv1meIthvgdky00qkQA","user","Jarrod","","","","","","45","",,,,"3.82","2010-09","0","46","22","17"
"jhTjnfxsSVBjT1Fwbzwpcw","user","Tom","","","","","","13","",,,,"4.45","2010-08","2","28","6","8"
"1YU2WqMQOwJpRJh2vnyWOw","user","Terence","","","","","","9","",,,,"4.33","2013-02","0","7","1","1"
