"id","label","name","city","state","stars","latitude","longitude","review_count","full_address","analytic_degree_total","analytic_degree_out","analytic_degree_in","average_stars","yelping_since","fans","votes.useful","votes.cool","votes.funny"
"m3BxZN_V3KfIxhdDqsewMg","user","Shrug","","","","","","17","",,,,"4.59","2012-07","0","15","3","2"
"1l8g_PQ5gNmJYCTH4fRAyw","user","Michelle","","","","","","7","",,,,"3.29","2009-04","0","1","0","0"
"csNALHN2BVA7hVgC9ge-VQ","user","Simone","","","","","","234","",,,,"3.52","2012-02","4","286","128","84"
"Ak6lSlwx_MLbohFkIhYdJA","user","Melinda","","","","","","6","",,,,"3.17","2013-08","0","0","0","0"
"qUeBDN0D8SC93KeAHhiL-g","business","Alla Famiglia","Pittsburgh","PA","4.5","40.4216209","-79.9934384","111","804 E Warrington Ave Allentown Pittsburgh, PA 15210",,,,"","","","","",""
"7PDm_RG8tTTKrauImGbPuQ","user","Jake","","","","","","88","",,,,"3.95","2011-02","3","311","65","34"
"L2pzDAkOxMmgBvgPQ3Z67Q","user","Rob","","","","","","9","",,,,"2.78","2010-10","0","13","0","6"
"ePRHfxje614u_u0dgTICuw","user","A","","","","","","9","",,,,"3.67","2011-12","0","9","2","2"
"d_8bMNQd0mesbEUeq1U2kQ","business","Star of India","Phoenix","AZ","4","33.3044612","-111.9945753","126","4025 E Chandler Blvd Ste 14 Phoenix, AZ 85048",,,,"","","","","",""
"-68dSwjoFdl1pKIFgbG2_w","user","Navjeet","","","","","","3","",,,,"1.67","2014-07","0","1","1","1"
"NyGlVkQM-P68cnjaZ_5-CA","user","Ryan","","","","","","8","",,,,"4.33","2015-05","0","4","0","0"
"dqNe4o6J2s9TImuf51_rbA","user","Elie","","","","","","6","",,,,"5","2012-11","0","5","2","1"
"rQ2vhxlHVCiBF6cfcdqwdQ","user","Deanna","","","","","","3","",,,,"4.33","2016-02","0","0","1","0"
"aA42vGWLQO7GmqM_WQcFFg","user","T.","","","","","","1","",,,,"4","2013-01","0","0","0","0"
"Bkz60FHM-GKGcssW8ff5QQ","user","Colleen","","","","","","10","",,,,"4.09","2011-03","1","20","5","15"
"PFyTd2ATEkW7lXgKvoHXJQ","user","Katie","","","","","","15","",,,,"4","2013-11","1","6","1","0"
"7LKf15ijx1MUetTzwg-4yQ","user","Bhumika","","","","","","4","",,,,"3.75","2011-11","1","0","1","1"
"GzyOJsafV6DFp6i2rCR0FQ","user","Naveen","","","","","","4","",,,,"3","2014-03","0","2","0","0"
"Kjc6OvEeh1IUuH68vFlN3Q","user","Elizabeth","","","","","","9","",,,,"3.11","2013-10","0","18","1","3"
"0vCEI3ZJF_gXgWHpcR7WtA","user","Kristin","","","","","","135","",,,,"3.75","2011-09","4","238","137","37"
"xczZASxRldObIDesb-vVFQ","user","Optimist","","","","","","200","",,,,"2.78","2010-10","1","102","20","36"
"iUwY_ORjZk-tvMwDacfTNw","user","Adam","","","","","","3","",,,,"5","2014-09","0","0","0","0"
"g23fX1wynH2Ar5VAfGrwLA","user","Hayley","","","","","","20","",,,,"4.2","2014-07","2","51","38","16"
"7JpjkXBK9czWc7de7-4ecg","user","Xing","","","","","","36","",,,,"3.36","2008-09","0","46","14","17"
"1giup8Tfm44sYcFoN3PmwQ","user","Tiffany","","","","","","58","",,,,"3.97","2012-02","1","105","55","53"
"ldyS8f473wv4o9-AHO0ZIQ","business","RJ Dog Park at Pecos Park","Phoenix","AZ","3.5","33.2918306030685","-111.980338096619","24","17010 48th St Phoenix, AZ 85048",,,,"","","","","",""
"ZDsneygztCiyFpkwSV0oTQ","user","AJA","","","","","","198","",,,,"3.85","2011-04","14","562","332","260"
"fVnY5R9Wx8nhER6iWhcrsA","user","John","","","","","","107","",,,,"3.64","2008-08","3","178","48","45"
"9qZI_v5HM0aFawc7gQuLYA","user","Tongchuan","","","","","","15","",,,,"3.33","2013-04","0","0","1","0"
"8g645khsgHyNyl6mbRHHSQ","user","Amsul","","","","","","60","",,,,"3.77","2011-06","2","64","35","17"
"0r9yLQkxwcdutak6uKiCaQ","user","Aditya","","","","","","200","",,,,"4.45","2009-07","5","198","79","94"
"N_cH3QA_eXXmnzz-nzEeKA","user","Kerry","","","","","","227","",,,,"3.62","2010-10","12","574","186","197"
"wyxucIoNsdo4t2qLlMshkg","user","Alyssa","","","","","","7","",,,,"4.29","2011-10","0","6","2","0"
"0Uz8rkfVzVLZnwUZFIty0g","user","Stephany","","","","","","6","",,,,"4.5","2011-10","0","3","0","1"
"AbAhyubpyUFmsJwRC0LATg","user","LeeAnn","","","","","","84","",,,,"3.67","2007-12","2","143","34","39"
"Tr5SibcBk9XxSLJVDhXCUQ","user","Chip","","","","","","5","",,,,"3","2014-01","0","0","0","0"
"GXvpJjdA6UIRCPgRdqlVDA","user","Samantha","","","","","","15","",,,,"4.33","2011-02","5","33","14","4"
"3V8y6253bhTadORR0qCjkQ","user","Joon","","","","","","45","",,,,"3.51","2008-08","2","149","73","87"
"k1KEPJ6Ku_3bgJ_lDZ4ukA","user","Barb","","","","","","10","",,,,"3.58","2012-12","0","8","4","3"
"IxQ1ATP_Wg_QujO9nywzcQ","business","Max's Allegheny Tavern","Pittsburgh","PA","4","40.4551576","-79.999728","162","537 Suismon St North Side Pittsburgh, PA 15212",,,,"","","","","",""
"2QV4KR18awb1hSwtnNVrPQ","user","Heather","","","","","","78","",,,,"3.77","2008-12","4","151","18","11"
"urviNDL5PF_Mbu-znZo1vA","user","Donovan","","","","","","101","",,,,"3.74","2009-07","6","154","41","35"
"-Sjhodaq2F0vPXXmQv1FJg","user","Elizabeth","","","","","","36","",,,,"3.94","2009-09","9","211","152","183"
"WCoToxaQONsY2duLplFxcg","user","D","","","","","","194","",,,,"3.16","2009-04","4","148","28","44"
"fV-3UtH4URBebDjIGRuRrw","user","Josh","","","","","","29","",,,,"3.52","2011-04","0","23","5","3"
"pdp1HTcmoxXaOzDEOTj-iA","user","Krista","","","","","","37","",,,,"4","2006-11","1","43","11","11"
"DolB_hQC2YsU0okKNiyopw","user","Marv","","","","","","95","",,,,"3.38","2012-10","0","41","7","9"
"miRWeL8p09_qoGEx-kK4-w","user","Daniel","","","","","","229","",,,,"3.9","2011-09","23","369","178","86"
"NAp_p9-F-t9HxV68niH7TQ","user","Chloe","","","","","","56","",,,,"3.65","2007-01","3","210","37","40"
"ZViNKMHlvXEo67J4CFy1KQ","user","Ellie","","","","","","13","",,,,"3.77","2009-06","0","3","2","0"
"tQjvFcsbpUre8zRRpK7zMw","user","Collin","","","","","","68","",,,,"3.33","2011-07","6","68","26","23"
"AcgeFdVHY3VuiLUzux8hPg","user","Naoto","","","","","","65","",,,,"3.7","2012-03","12","251","75","54"
"-X_1rNo2VqgV6ABfC6MKuw","user","Carolyne","","","","","","19","",,,,"4.11","2010-08","1","30","8","13"
"g6dG8DfAhKB95jqr8kGJCg","user","Heather","","","","","","9","",,,,"5","2014-07","0","2","2","1"
"hru2IDwSyN61sgWPtJw_hA","user","Kristen","","","","","","251","",,,,"3.46","2012-06","14","709","329","473"
"-lOEWM9zb-TzsvT4J1tdkQ","user","Jille","","","","","","24","",,,,"4","2014-07","0","14","6","6"
"G1OpOeHgc4g5LVBUOZjPHg","user","Colin","","","","","","193","",,,,"3.51","2009-11","2","143","53","27"
"O-BUW_59T1yXYXMYdDW23Q","user","Mike","","","","","","25","",,,,"4.56","2008-02","2","42","20","19"
"JWbkGfHT5BFH3QdW6lQK5g","user","Scott","","","","","","3","",,,,"3","2009-07","0","7","0","0"
"gKh5-ZqeVDwG42Ne_mrxrA","user","Kristine","","","","","","267","",,,,"3.74","2009-10","29","797","541","282"
"ZAnWWgAlwTxlZao_zgkyyA","user","Sarah","","","","","","29","",,,,"4.14","2011-01","2","51","15","20"
"T7HHRATSv5lEf14MYQ-1Mw","user","Beth","","","","","","14","",,,,"4.6","2009-10","0","8","5","2"
"rx84hpJOOYu84kH99-Q3_w","user","Bani","","","","","","44","",,,,"3.52","2015-12","1","15","9","8"
"rtH7zEUXX_U94NZcmsZj9g","user","David","","","","","","12","",,,,"4.08","2008-05","0","9","4","0"
"mIV9PpLqqjJTNmwIfQsrLQ","user","Sean","","","","","","35","",,,,"3.86","2009-02","1","41","17","1"
"PlARGhJL9jDwAuMoS9q8Jg","user","Phil","","","","","","24","",,,,"4.46","2009-09","0","39","9","5"
"ORwqHLlLu0d1qvdCQjYzsA","user","Geoff","","","","","","10","",,,,"2.9","2011-08","0","31","2","10"
"mm74T3QGdlQfVztg4llP5w","user","Lindsay","","","","","","19","",,,,"3.68","2013-01","0","5","1","0"
"u6C-25R9xnRM24v4NN6vvQ","user","Jamie","","","","","","16","",,,,"4.5","2011-04","0","15","4","2"
"RhpNRexPihjkKcmVBBNQoA","user","Melissa","","","","","","20","",,,,"4","2013-03","0","5","3","0"
"-MYR5ESzc2yfaWxL343xpQ","user","Luke","","","","","","8","",,,,"4.12","2008-12","0","6","3","3"
"M-WLwxnBhYPaBUx7SyBUTg","user","Darin","","","","","","229","",,,,"4.05","2009-04","7","236","84","52"
"kTucxiqnRk2Qlh9MC1tRbw","user","Ben","","","","","","574","",,,,"3.6","2008-06","27","1303","584","869"
"qUxLk5kdM7Z59vUCH28fhw","user","Caroline","","","","","","20","",,,,"3.75","2008-05","1","46","10","16"
"1Nt__x4MlnKcRor6hUFLuw","user","Ethan","","","","","","3","",,,,"5","2012-03","0","0","0","0"
"v7XWROPNV0P5lYfn_lw9cg","user","Michael","","","","","","694","",,,,"3.54","2010-11","40","2546","1838","1440"
"XgjrYaK3MrqgjPTu5xFCGA","user","J","","","","","","34","",,,,"4.74","2014-07","0","12","6","6"
"F3hh1xwTePrIl-nlUYtGhw","user","Jessica","","","","","","1","",,,,"5","2011-10","0","0","0","0"
"2xvl9RdZd68R-M-UCXovfQ","user","Anthony","","","","","","9","",,,,"3.33","2009-05","0","0","0","1"
"y9j9xAfpH_N7ZxvLLtjHwQ","user","Jason","","","","","","44","",,,,"3.62","2016-04","0","4","0","1"
"4tzuxIVry4xkOR9vbpgjrw","user","Brandon","","","","","","190","",,,,"3.99","2013-05","8","231","131","32"
"vJ1ZZu1sOEcPTW_QTp9uSA","user","Ashlee","","","","","","15","",,,,"4.21","2010-05","0","22","2","2"
"K2KSrimDxv1ydxWF9ow-vQ","user","Michael","","","","","","4","",,,,"4.5","2014-02","0","0","0","0"
"6Tt0mGKbMoAz1GsjkVhbMQ","business","The Original Burrito Co","Phoenix","AZ","3.5","33.3485628","-111.9781452","212","4949 E Elliot Rd Phoenix, AZ 85044",,,,"","","","","",""
"Iez-mXKbRjv4sZTPKkXSVA","user","Amanda","","","","","","12","",,,,"3.92","2012-07","0","24","12","15"
"ab8Xc0MVHkhAOwE9IPgdJg","user","Brad","","","","","","5","",,,,"5","2011-01","0","1","0","0"
"t5fFw2k5Wc9fpsskzOLClg","user","Shelly","","","","","","22","",,,,"3.52","2012-06","0","10","3","1"
"Hys6HzKi24j2809kI_7dKA","user","Nova","","","","","","108","",,,,"3.85","2014-06","7","280","247","37"
"hytGYAm9o_fewnFwSLlwyw","user","Shana","","","","","","25","",,,,"3.92","2014-08","0","5","1","0"
"MYZ1PUQE3GCrPXsiSNIN9Q","user","Richard","","","","","","8","",,,,"4.75","2006-05","0","3","0","0"
"dHDi4wCcjsOR6vcZ8oOIoA","business","Sushi Kim Restaurant","Pittsburgh","PA","3","40.4464777","-79.9916741","110","1241 Penn Ave Strip District Pittsburgh, PA 15222",,,,"","","","","",""
"sF8rL9XOz4v48YdTucaBGQ","business","Piper's Pub","Pittsburgh","PA","4.5","40.4284268","-79.9794308","269","1828 E Carson St South Side Pittsburgh, PA 15203",,,,"","","","","",""
"gISoLf7Nj4myc-A2R5sqRg","user","Amber","","","","","","6","",,,,"4.5","2011-06","0","0","1","1"
"bX5VTLnVLSgWhjEQ_S1b8w","user","Amanda","","","","","","21","",,,,"3.76","2014-01","2","30","6","4"
"_LoqhDoSfK2yhUZx4a4b_A","user","John","","","","","","242","",,,,"2.86","2009-10","5","406","93","146"
"ckLyJAIbb4Do-ymu8fwMQQ","user","Leslie","","","","","","152","",,,,"3.22","2013-07","23","919","701","380"
"fI3a9HoBB7TWIZ5zVGIjng","user","Brian","","","","","","99","",,,,"3.97","2009-06","3","101","58","37"
"bXHDD-DY0D-ea_NUp_Yjsg","user","Brennan","","","","","","7","",,,,"5","2015-05","0","2","2","2"
"AabVCYJULen4poDU_3wogw","user","April","","","","","","35","",,,,"3.69","2009-08","0","23","13","8"
"ecfleuLdSklTHI0hNeArzw","user","Alison","","","","","","7","",,,,"4.5","2009-04","0","10","7","3"
"FWxLkLqOMsnBoZLyW9NilQ","user","Lori","","","","","","1","",,,,"2","2016-05","0","1","0","0"
"Vb4DN-elp__2ofS_BFF4Jw","user","Mike","","","","","","289","",,,,"3.72","2012-06","11","442","95","110"
"CHw1HVGJE0fDY_-5keDKGw","user","Benjamin","","","","","","738","",,,,"3.87","2012-02","56","1714","1274","933"
"ukrBUZXE5K1J57FI7ve_RQ","user","T.C.","","","","","","132","",,,,"3.93","2010-12","4","223","94","73"
"pSlhYBDbCR2Qq3I9TSInfQ","user","Richelle","","","","","","60","",,,,"3.47","2012-11","1","40","11","16"
"abauDmouVF33JUOqhCbQiQ","user","Scott","","","","","","8","",,,,"3.25","2013-01","0","2","0","1"
"5ZC_Tq2pT7fvCY3Ft2NIBQ","user","M","","","","","","17","",,,,"3.94","2013-05","1","3","3","1"
"B1dzi9n0oK7qtP7AjnMIvw","user","Keven","","","","","","40","",,,,"3.73","2010-10","0","35","12","4"
"BjRIF0K4mgyV9SlPk5mEPg","user","Liu","","","","","","10","",,,,"3.5","2012-10","0","7","2","0"
"RenXpzMERfjTCRsH720ffA","user","the","","","","","","14","",,,,"3.71","2007-11","0","2","0","2"
"t6KUu0PaTh92fDIziZ85Fw","user","Chuck","","","","","","47","",,,,"4.09","2007-09","0","38","25","13"
"9qb5QEk7HyhGG3hVJCMDOg","user","Cory","","","","","","3","",,,,"3.67","2011-10","0","1","0","2"
"vPedo1phtIJLE_rrqdFNQw","user","Tapan","","","","","","1","",,,,"1","2015-08","0","0","0","0"
"apwNEYBkNHhClKkdlY3P5Q","user","Tameka","","","","","","114","",,,,"3.23","2011-08","1","122","12","22"
"ZvHFyiGkq45JUGOgh-rjUQ","user","Tracy","","","","","","88","",,,,"3.81","2012-05","6","195","55","31"
"yKBqAy06Lpqtk3Xkkh5Ikw","user","Ashley","","","","","","10","",,,,"2.33","2012-01","0","6","1","3"
"68vjXoLMogT5p1jb8enlVQ","user","Erin","","","","","","53","",,,,"3.94","2012-05","4","130","76","77"
"tHniTtWA8JWhdvZKQUVLKA","user","Alison","","","","","","22","",,,,"3.64","2011-09","0","16","5","4"
"lZpv9uSDKgyUxk1VPwyzDg","user","Lindsay","","","","","","43","",,,,"3.91","2013-01","2","24","7","4"
"mWjlJ0Mvde4nBvM9nXlU-w","business","Lush","Scottsdale","AZ","4.5","33.5028371","-111.9294198","110","7014 E Camelback Rd Scottsdale, AZ 85250",,,,"","","","","",""
"E6X3y4qOEB9OomUp3-sEpw","user","Sara","","","","","","182","",,,,"3.62","2007-02","8","233","146","138"
"8rGtBg7yLfVoxnhCh4QfEg","user","Mark","","","","","","4","",,,,"3","2011-12","0","2","0","0"
"EV4u-Ct9a0Yl7ecwAffccw","user","Benjamin","","","","","","82","",,,,"3.78","2008-05","2","95","62","13"
"ThOfb86f_5PW0bB1NHGMgA","user","Veronica","","","","","","15","",,,,"2.44","2011-01","0","9","0","0"
"VMA-GJWUd72OrehtZCU3AQ","user","Paul","","","","","","14","",,,,"4.29","2014-07","2","5","4","2"
"0_6wb6dI4ak54ivvc6v_Xw","user","Burnie","","","","","","8","",,,,"2.88","2011-08","0","3","0","0"
"6u8sFKKRt59NM7CCpKoEfA","user","Joey","","","","","","8","",,,,"3.12","2012-03","0","1","1","0"
"I9OvVOWZyDdxH3W_3UNASA","user","Eileen","","","","","","1","",,,,"1","2011-11","0","1","0","1"
"yGtovNLvZIkUPixhRyVdzA","user","Ian","","","","","","41","",,,,"4.02","2013-10","1","69","23","17"
"NCoeYrFQJ_Cmuu7BxfiE4A","user","Matt","","","","","","3","",,,,"3.33","2010-04","0","4","1","1"
"Od8AiI3NAJ0E18QkzQ2rnA","user","Shivani","","","","","","6","",,,,"3.5","2014-07","0","16","3","9"
"j3uSQ7JyBzm8R5WM-XBJRw","user","George","","","","","","25","",,,,"3.85","2009-07","1","33","4","1"
"7xZsW36Eiq7yJm94-eBVcg","user","Alyssa","","","","","","3","",,,,"4.67","2011-07","0","1","1","0"
"5MBsHNrkTR6DBGlSHGs0sQ","user","C","","","","","","1","",,,,"3","2010-06","0","0","0","0"
"-i-b5p4gO0hXzqfqyCDA4Q","user","kevin","","","","","","122","",,,,"3.73","2009-12","1","37","17","5"
"zz13p0f4dkmukoVZITNfIw","user","Katy","","","","","","2","",,,,"3.5","2015-02","0","0","0","0"
"k8jgE0ko9-hUUN5xwiaGNw","user","Kurt","","","","","","2","",,,,"4","2014-02","0","3","1","0"
"T9wwo_NOaF_3tXFqHznKcg","user","SA","","","","","","3","",,,,"3","2013-06","0","8","0","3"
"z1Np8_oQECKWGCwJJ8864w","business","Z'Tejas Southwestern Grill","Chandler","AZ","3.5","33.3192892","-111.9680026","255","7221 W Ray Rd Chandler, AZ 85226",,,,"","","","","",""
"d_evg_XM30iR8ZMBdFycYA","user","Andrea","","","","","","22","",,,,"4","2007-10","0","46","22","12"
"yWETIINv-Ix5k9OWliqXxQ","user","Cj","","","","","","21","",,,,"3.05","2010-12","1","27","10","26"
"-VRATjWgpYV2IaA8b_B1HQ","user","Kevin","","","","","","2","",,,,"4.5","2013-03","0","1","0","0"
"4PxkTIb0cDnkQP21z60d5A","user","Bhavini","","","","","","7","",,,,"3.86","2015-03","0","2","1","1"
"P5r45d5FeuOfKcnPg5GArw","user","Marianna","","","","","","22","",,,,"4.14","2012-05","1","11","4","2"
"WxvD8BG-DUklbDxQNdt5qg","user","Melissa","","","","","","5","",,,,"3","2011-06","0","12","0","1"
"ooxpeo27Q6hXmixSZ80mcQ","user","Judy","","","","","","84","",,,,"3.7","2010-06","9","73","26","27"
"IQIYDSfkFgTBedc3rbw4qw","user","Jessica","","","","","","4","",,,,"4.25","2013-04","0","0","0","0"
"4d6gHTch3Mytp02o-tzV9Q","user","Robin","","","","","","262","",,,,"3.91","2007-06","23","1124","586","460"
"HmKmTSvTRa8b8dfv0Ns92A","user","Marissa","","","","","","21","",,,,"4.57","2012-07","0","23","3","2"
"M0lVtYSYBLuV9lH6WEW91A","user","Jen","","","","","","37","",,,,"3.46","2007-05","2","73","11","14"
"y1jBwqH6OnkixoJyzyJO6w","user","Doug","","","","","","33","",,,,"4.06","2008-11","4","52","41","8"
"rkmM0Ku4NmG6gE5DaaEntA","user","Quay","","","","","","200","",,,,"3.98","2012-06","14","550","379","299"
"HwqAGCDK9dKZM4lCdrYbvg","user","Zack","","","","","","414","",,,,"3.68","2010-02","15","560","231","160"
"hFhHmfwRPkN81NJZkrnRjQ","user","Jenney","","","","","","53","",,,,"3.51","2008-01","1","78","20","33"
"YiqC4r8GdazXussc3-eDlA","user","Alison","","","","","","5","",,,,"3","2010-05","0","5","2","0"
"UFr-WCtnNbX8O3sI7h4qeQ","user","Julie","","","","","","1201","",,,,"4.21","2007-02","41","6653","3184","1880"
"EcD6B9FzPlFDXZ6k_V08OA","user","Gordon","","","","","","3","",,,,"4.67","2015-10","0","0","0","0"
"dZjohXXYe09TLDMstbJpRA","user","Kevin","","","","","","6","",,,,"3.71","2015-09","0","0","0","0"
"FiVxyA_ibmqTBuQZyHZkfw","user","Christian","","","","","","9","",,,,"4.22","2013-09","0","6","2","1"
"TsdjMTXMOUv1H42umzqkcA","user","Hayley","","","","","","14","",,,,"4","2013-12","0","6","2","1"
"i8IKqCMqJ2ymEl5ShWccgA","user","Shuangshuang","","","","","","10","",,,,"3.7","2014-02","0","8","1","1"
"rtKn1CpY8uuAiVCFv64d-A","user","Francesco","","","","","","104","",,,,"4.03","2012-09","5","94","28","19"
"ngDjucUfJtF5qKijDTh_Pg","user","William","","","","","","18","",,,,"3.37","2009-08","0","12","3","8"
"OBYnJ1CRoyQ8CM7hJWQikQ","user","Union","","","","","","1","",,,,"1","2013-03","0","0","0","0"
"zSQQm4upon2g5IhtfT8PQw","user","Brad","","","","","","4","",,,,"3.75","2011-08","0","1","0","0"
"PZ2aDSZMAp_rInnbCk9WvQ","user","Alice","","","","","","33","",,,,"3.64","2012-12","1","36","27","17"
"l6W7HRrRWdVegF1DBnnKng","user","Brian","","","","","","5","",,,,"2.6","2013-01","0","5","1","1"
"zjxXxwFXefqmoCJgS1GPOQ","user","John","","","","","","74","",,,,"3.61","2007-08","0","136","41","36"
"5uxh9ydJqh7-nTKDpuEJfQ","user","Mary","","","","","","3","",,,,"4","2011-08","0","0","0","0"
"rtg0b7kGQtC1w0yNcEe9Ug","user","C","","","","","","10","",,,,"4.5","2008-03","0","13","1","1"
"Yvn7DHj7o7sSCH2rNH74Mw","user","Will","","","","","","122","",,,,"3.98","2009-03","5","202","104","80"
"QgA65ckkTLH6jUy4fIyi4g","user","Sean","","","","","","5","",,,,"3.6","2014-11","0","1","0","1"
"8_d20C1USszpYewx4dFESw","user","Annie","","","","","","9","",,,,"4.44","2013-04","0","2","1","1"
"NlRMLoSpdXMdH9OQyd6bdA","user","Jeffrey","","","","","","2","",,,,"3","2012-04","0","0","0","0"
"WdAgTCwjRzetRpU9JLoODg","user","Ann","","","","","","3","",,,,"2.33","2012-03","0","6","0","0"
"WUZxVr_CaRqEQgzvyeK5tw","business","IKEA","Tempe","AZ","3.5","33.3406452","-111.9701824","416","2110 W Ikea Way Tempe, AZ 85284",,,,"","","","","",""
"8oSu0Kdk9L-9Hkk3dqsQOA","user","Doug","","","","","","2","",,,,"3.5","2015-12","0","0","0","3"
"0xIQG-NrqMx5id6yJpQp8Q","user","Eric","","","","","","156","",,,,"3.96","2008-12","7","336","101","103"
"1ItQcZDj7ADJv_g8uCXxLw","user","Christine","","","","","","19","",,,,"4.11","2015-11","0","3","0","0"
"gbzfNDT4xRdj4kqA_tGPeg","user","Kelly","","","","","","48","",,,,"3.94","2007-09","1","115","62","41"
"tu92XAhwtU4pwF6T2EiALA","user","Carol","","","","","","15","",,,,"4.47","2011-12","0","13","2","1"
"SfrDwnQpTWNs0R-oewFn4A","user","Nikolaus","","","","","","51","",,,,"4.1","2010-05","5","106","52","15"
"P0vjhhjqes_KG7xQ4xU1DQ","user","Rob","","","","","","10","",,,,"4.2","2011-09","0","13","4","0"
"j5zfkWyTwdU-SR9_Dr5inA","user","Christopher","","","","","","7","",,,,"3.86","2013-07","0","0","0","6"
"TKAggVehUks8qjG3QgcrpA","user","Gregory","","","","","","126","",,,,"3.83","2011-12","3","190","93","28"
"1zKH87sjLpRr8XDKmk7j1g","business","Tonic Bar & Grill","Pittsburgh","PA","3.5","40.4438693","-79.995512","101","971 Liberty Ave Downtown Pittsburgh, PA 15222",,,,"","","","","",""
"SFuR4-hTEmyHZUB163VBKQ","user","Frank","","","","","","3","",,,,"2.33","2012-12","0","0","0","0"
"jtX5Q6EvVo_O1TyekOUMnA","user","Perry","","","","","","8","",,,,"3.5","2014-01","0","4","0","0"
"ycRVckmWsEpggfgNb2-0xw","user","Ligaya","","","","","","26","",,,,"4.04","2008-04","1","53","6","6"
"jL5MPSWonO6rX__Gei1d8A","user","Garrett","","","","","","202","",,,,"3.89","2012-04","12","225","71","47"
"-PiVf4t_cJ7orn1-H11hsQ","user","Peter","","","","","","344","",,,,"3.62","2007-01","10","628","332","142"
"JMGQwAlBv6v1ZXEXnmsqwA","user","Nayf","","","","","","1","",,,,"3","2014-08","0","0","0","0"
"mJ8XW5gzMEOollB-7vG77Q","user","Marie","","","","","","46","",,,,"3.56","2010-11","3","64","21","21"
"5sMHTf5MHB-gClgX3eoDNQ","user","Lindsey","","","","","","12","",,,,"4.91","2015-12","0","1","0","0"
"pzhWDH7rdPndaJeQX8X-8A","user","Andrew","","","","","","8","",,,,"4.25","2010-11","0","41","16","27"
"qc1wM6cRjRwzVGSYi4MH8A","user","Kaitlin","","","","","","1","",,,,"2","2016-04","0","1","0","0"
"dsMvINhoQbIQgSRTBv2B6g","business","Caffe Boa Ahwatukee","Phoenix","AZ","3.5","33.3476259","-111.9760265","140","5063 E Elliot Rd Phoenix, AZ 85044",,,,"","","","","",""
"yYWF56iqFHH-RqZV1Bb_kg","user","S","","","","","","5","",,,,"1.6","2013-03","0","5","2","5"
"RlLC0IrYDm_FzVD1CWplvw","user","Jeffrey","","","","","","6","",,,,"3.67","2016-04","0","0","0","0"
"jLVTceG2FWH8bCwRSsbnBQ","user","Stephania","","","","","","45","",,,,"3.49","2009-12","5","47","20","11"
"seMmP0gWBH-rUZSrXxuPww","user","Andrew","","","","","","4","",,,,"4","2011-02","0","7","1","4"
"8t80-omyflkywRfu9LPh6g","business","Wildfish Seafood Grille","Scottsdale","AZ","4","33.5020036165904","-111.928035020828","421","7135 E Camelback  Rd Ste 130 Scottsdale, AZ 85251",,,,"","","","","",""
"akkL3XfFvpucisHWLjSteQ","user","Alexandra","","","","","","14","",,,,"4.21","2013-09","0","12","2","5"
"igSbsyeE2C0_17dFt_y_dQ","user","Shira","","","","","","372","",,,,"3.65","2012-01","31","1260","654","501"
"0xJbZcvJlfYU6SJMATXYpw","user","Cindy","","","","","","1","",,,,"2","2010-01","0","0","0","0"
"R-my0Yoo-ZSbFNb6iSWbFA","user","John","","","","","","6","",,,,"3.5","2014-02","0","1","0","1"
"MrX1De4n2F6GaF46KDjhiw","user","Jessa","","","","","","16","",,,,"3.94","2010-07","1","22","18","11"
"YNX9w-mCDGUEo-Vq7AMoIQ","user","Kelsey","","","","","","1","",,,,"1","2015-04","0","0","0","1"
"rFnChnQI0pzeQIsJqFnHqQ","user","Michael","","","","","","14","",,,,"4.57","2011-08","0","5","1","0"
"10hjlDBhaS0JEMN5d5U-2A","user","Justin","","","","","","48","",,,,"3.52","2010-01","0","33","12","7"
"t2svaPOBfpzj1a-1zcl-ow","user","Jeffrey","","","","","","10","",,,,"2.9","2009-05","0","20","0","3"
"xAf0SP-TRcvR57GIFfjxrQ","user","D","","","","","","44","",,,,"3.53","2013-04","1","59","7","19"
"5jA4_6RDDSVaPOkp8brlJg","user","Rachel","","","","","","23","",,,,"3","2012-12","0","17","2","4"
"s944t4S8krqiSXQuepReMQ","user","Tanachat","","","","","","18","",,,,"4.28","2010-09","0","9","1","1"
"YFsCFB5kKvlaAv3ipWuyeA","user","Erik","","","","","","18","",,,,"4","2012-09","0","8","1","0"
"MnfmlAdKee1fTzlKFMoDow","user","Melanie","","","","","","24","",,,,"3.76","2010-07","0","33","5","2"
"tgOS-wL8giALwyQobV1kWg","user","Natalie","","","","","","177","",,,,"3.58","2010-08","7","435","194","121"
"jdwWxuBl9sgM2yDZtEUMhw","user","Caroline","","","","","","23","",,,,"4.39","2015-08","0","35","14","12"
"Ee8ZQbOuaNKCNJIaGIh-dA","user","Timothy","","","","","","72","",,,,"3.85","2009-11","0","118","100","14"
"TP-hOpjTrqDS-2OlFuLekw","user","Sid","","","","","","43","",,,,"3.62","2012-06","3","138","77","106"
"z87LDPDwZXCjsl-dvbEE4Q","user","Caroline","","","","","","8","",,,,"4.43","2013-11","0","14","1","1"
"rvJU5x0E6npEv18OQO-VaQ","user","Riliegh","","","","","","8","",,,,"4.89","2014-05","0","9","0","1"
"b58hGJmQ0J-ozi4L6ReHGA","user","Tom","","","","","","8","",,,,"2.33","2012-06","70","72","70","0"
"heFPmrcYxKzm_4sa7MhoQA","user","Mia Minyan","","","","","","26","",,,,"4.14","2014-10","2","13","7","6"
